Date,UnempRate
2015-06-06,1.2793669685932696
2015-06-07,1.2801290107181083
2015-06-08,1.280883147018229
2015-06-09,1.2816253991575428
2015-06-10,1.2823621043941087
2015-06-11,1.2830974924772605
2015-06-12,1.2838269807126115
2015-06-13,1.2845582355731957
2015-06-14,1.28529420849612
2015-06-15,1.2860343764059787
2015-06-16,1.286781336677827
2015-06-17,1.2875389644297228
2015-06-18,1.2883159373532462
2015-06-19,1.2891072250096043
2015-06-20,1.2899149257400264
2015-06-21,1.2907522214868123
2015-06-22,1.2916118522006328
2015-06-23,1.2924963170305597
2015-06-24,1.2934172033342324
2015-06-25,1.294369038296532
2015-06-26,1.2953507825317736
2015-06-27,1.2963711445219253
2015-06-28,1.297425498413793
2015-06-29,1.2985175833642508
2015-06-30,1.2996421715306024
